objectId,aimage,aimagerat,bimage,bimagerat,candid,chinr,chipsf,classtar,dec,decnr,diffmaglim,distnr,distpsnr1,distpsnr2,distpsnr3,elong,fid,field,fwhm,isdiffpos,jd,jdendhist,jdendref,jdstarthist,jdstartref,magap,magapbig,magdiff,magfromlim,magnr,magpsf,mindtoedge,nbad,ncovhist,ndethist,nframesref,nid,nmtchps,nneg,objectidps1,objectidps2,objectidps3,pdiffimfilename,pid,programid,programpi,ra,ranr,rb,rcid,rfid,scorr,seeratio,sgmag1,sgmag2,sgmag3,sgscore1,sgscore2,sgscore3,sharpnr,sigmagap,sigmagapbig,sigmagnr,sigmapsf,simag1,simag2,simag3,sky,srmag1,srmag2,srmag3,ssdistnr,ssmagnr,ssnamenr,sumrat,szmag1,szmag2,szmag3,tblid,tooflag,xpos,ypos,filefracday,filefracday
ZTF18aaqpifv,2.4719998836517334,0.1599999964237213,1.2999999523162842,0.08414239436388016,490152230615010046,7.544000148773193,79.19377899169922,0.4790000021457672,-20.7038654,-20.7015987,19.766407012939453,13.810614585876465,8.361432075500488,10.255934715270996,10.588079452514648,1.9015384912490845,2,315,15.449999809265137,f,2458244.6522338,2458244.6522338,2458226.653704,2458244.6522338,2458218.720417,17.310100555419922,16.649700164794922,-0.1382603645324707,2.4563074111938477,18.361000061035156,17.448360443115234,270.8121032714844,5,3,1,18,490,11,2,83151507485656831,83151507477146327,83151507475835589,ztf_20180506152211_000315_zr_c02_o_q3_scimrefdiffimg.fits,490152230615,1,Kulkarni,150.7506672,150.7472901,0.14666666090488434,6,315120206,43.3911552429199,0.18659749627113342,-999.0,-999.0,-999.0,0.5,0.6972919702529907,0.5,-0.18299999833106995,0.022099999710917473,0.025599999353289604,0.0989999994635582,0.014838437549769878,16.703500747680664,12.711999893188477,-999.0,0.3436208963394165,-999.0,-999.0,10.465399742126465,-999.0,-999.0,null,1.0,-999.0,-999.0,10.46030044555664,46,0,1000.2083740234375,2809.68798828125,20180506152211,20180506152211
ZTF18aatdayh,0.8500000238418579,0.23545706272125244,0.7860000133514404,0.21772852540016174,495150870315010033,1.0570000410079956,2.820794105529785,0.9700000286102295,-20.7029721,-20.7029203,18.661134719848633,0.18425071239471436,0.12178134173154831,2.6338143348693848,16.671173095703125,1.0814249515533447,2,314,3.609999895095825,f,2458249.6508796,2458249.6508796,2458226.645463,2458249.6508796,2458218.693866,17.571699142456055,17.470199584960938,0.007894503884017467,1.089435338973999,16.493999481201172,17.563804626464844,151.8302001953125,0,5,1,23,495,8,2,83151461818826797,83151461813357408,83151461770748064,ztf_20180511150625_000314_zr_c01_o_q4_scimrefdiffimg.fits,495150870315,1,Kulkarni,146.181864,146.1818634,0.5766666531562805,3,314120203,13.3701124191284,0.8289670348167419,17.7455997467041,-999.0,19.166500091552734,0.9952499866485596,0.7892079949378967,0.9867079854011536,0.03099999949336052,0.1200999990105629,0.14000000059604645,0.017999999225139618,0.07526879757642746,15.902600288391113,18.295499801635742,17.14080047607422,-4.930668830871582,16.610599517822266,-999.0,17.94969940185547,-999.0,-999.0,null,1.0,15.572999954223633,17.77720069885254,16.75749969482422,33,0,2473.744384765625,2928.669921875,20180511150625,20180511150625
ZTF18aatdazv,2.8610000610351562,0.8489614129066467,2.687999963760376,0.7976261377334595,495150870315015006,0.3840000033378601,1.6938505172729492,0.8880000114440918,-20.7028544,-20.7045735,18.661134719848633,6.4805474281311035,12.248815536499023,27.949628829956055,-999.0,1.0643601417541504,2,314,3.369999885559082,t,2458249.6508796,2458249.6508796,2458226.645463,2458249.6508796,2458218.693866,17.872699737548828,17.582300186157227,-0.6532526016235352,0.7884352803230286,22.575000762939453,18.52595329284668,63.190101623535156,0,5,1,23,495,2,3,83151469038999822,83141469044727896,-999,ztf_20180511150625_000314_zr_c01_o_q4_scimrefdiffimg.fits,495150870315,1,Kulkarni,146.9064246,146.9070686,0.11666666716337204,3,314120203,5.5556902885437,0.8880032896995544,-999.0,20.09469985961914,-999.0,0.9349169731140137,0.9816669821739197,-999.0,-0.10599999874830246,0.1574999988079071,0.15479999780654907,0.25,0.17914676666259766,21.00279998779297,19.609399795532227,-999.0,-4.2035040855407715,-999.0,19.73979949951172,-999.0,-999.0,-999.0,null,1.0,20.141700744628906,19.55470085144043,-999.0,6,0,63.190101623535156,2974.093505859375,20180511150625,20180511150625
ZTF18aatcztc,1.3680000305175781,0.9622873067855835,1.1770000457763672,0.8279328942298889,495150871415015003,0.7829999923706055,1.1851222515106201,0.9929999709129333,-20.7025976,-20.7022194,18.41994857788086,5.960055828094482,10.902225494384766,18.920642852783203,21.149343490600586,1.1622769832611084,2,314,1.4216128587722778,t,2458249.6508796,2458249.6508796,2458226.645463,2458249.6508796,2458218.693866,17.549800872802734,17.04800033569336,-0.8763366937637329,0.8701493740081787,22.108999252319336,18.426136016845703,24.197500228881836,0,2,1,23,495,7,4,83151391394805193,83151391368119174,83151391435090323,ztf_20180511150625_000314_zr_c04_o_q3_scimrefdiffimg.fits,495150871415,1,Kulkarni,139.1421194,139.140382,0.12666666507720947,14,314120214,5.49416255950928,2.0,21.756099700927734,18.43160057067871,18.124500274658203,0.9822499752044678,0.9975000023841858,1.0,0.0729999989271164,0.1535000056028366,0.12439999729394913,0.19599999487400055,0.21667706966400146,19.775699615478516,17.625499725341797,17.405899047851562,14.112480163574219,20.523099899291992,17.831899642944336,17.61210060119629,-999.0,-999.0,null,0.9776590466499329,19.409700393676758,17.542299270629883,17.325300216674805,3,0,3048.302490234375,2932.06982421875,20180511150625,20180511150625
ZTF18aatdazw,1.034000039100647,0.6910445690155029,0.8980000019073486,0.600152850151062,495150870315015007,1.031999945640564,1.870445966720581,0.7459999918937683,-20.6995079,-20.7007092,18.661134719848633,11.645129203796387,9.606934547424316,17.999746322631836,26.477052688598633,1.1514476537704468,2,314,1.4962855577468872,t,2458249.6508796,2458249.6508796,2458226.645463,2458249.6508796,2458218.693866,17.878000259399414,17.70159912109375,-0.5997891426086426,0.7831352949142456,22.47800064086914,18.4777889251709,62.71590042114258,0,5,1,23,495,5,5,83151469038999822,83161469067416944,83161469029788819,ztf_20180511150625_000314_zr_c01_o_q4_scimrefdiffimg.fits,495150870315,1,Kulkarni,146.9064931,146.9032375,0.1433333307504654,3,314120203,5.00526285171509,2.0,-999.0,-999.0,18.33049964904785,0.9349169731140137,0.43794599175453186,0.9958329796791077,-0.1899999976158142,0.1582999974489212,0.17270000278949738,0.35199999809265137,0.1713605672121048,21.00279998779297,21.501100540161133,17.499500274658203,-3.027458906173706,-999.0,-999.0,17.721799850463867,-999.0,-999.0,null,0.946969747543335,20.141700744628906,20.99650001525879,17.363000869750977,7,0,62.71590042114258,2962.197021484375,20180511150625,20180511150625
ZTF18aatcztd,1.3240000009536743,0.931336522102356,1.246000051498413,0.8764693140983582,495150871415015004,0.9100000262260437,1.6208230257034302,0.8769999742507935,-20.6970323,-20.694267,18.41994857788086,13.412670135498047,15.842987060546875,18.803422927856445,21.171035766601562,1.0626003742218018,2,314,1.4216128587722778,t,2458249.6508796,2458249.6508796,2458226.645463,2458249.6508796,2458218.693866,17.582199096679688,17.11389923095703,-0.6873301267623901,0.8377493619918823,22.628000259399414,18.269529342651367,21.64929962158203,0,2,1,23,495,9,3,83161391368654533,83161391468245688,83151391368119174,ztf_20180511150625_000314_zr_c04_o_q3_scimrefdiffimg.fits,495150871415,1,Kulkarni,139.141477,139.1442279,0.1366666704416275,14,314120214,5.06981134414673,2.0,21.429399490356445,21.823999404907227,18.43160057067871,0.9580000042915344,0.9901250004768372,0.9975000023841858,-0.27399998903274536,0.1581999957561493,0.13210000097751617,0.3370000123977661,0.18767526745796204,20.010400772094727,19.681800842285156,17.625499725341797,13.886249542236328,20.427400588989258,21.00510025024414,17.831899642944336,-999.0,-999.0,null,1.0,19.812000274658203,19.011199951171875,17.542299270629883,4,0,3050.8505859375,2912.3330078125,20180511150625,20180511150625
ZTF18aaosanh,0.7210000157356262,0.4960561692714691,0.4020000100135803,0.2765805423259735,495150870215010005,1.0110000371932983,17.270740509033203,0.9909999966621399,-20.6953551,-20.6953934,18.748247146606445,0.1637914925813675,0.30542895197868347,18.567319869995117,22.055313110351562,1.793532371520996,2,314,1.453464388847351,f,2458249.6508796,2458249.6508796,2458226.645463,2458232.690787,2458218.693866,17.944799423217773,17.9955997467041,0.1574248969554901,0.8034474849700928,14.243999481201172,17.78737449645996,219.25619506835938,0,2,2,22,495,4,9,83161453272925795,83161453227782235,83171453295852764,ztf_20180511150625_000314_zr_c01_o_q3_scimrefdiffimg.fits,495150870215,1,Kulkarni,145.3272165,145.3272438,0.30000001192092896,2,314120202,9.72155475616455,2.0,14.729599952697754,17.423500061035156,20.84429931640625,0.9867500066757202,1.0,0.9922500252723694,-0.014000000432133675,0.17499999701976776,0.22750000655651093,0.017999999225139618,0.1075521931052208,14.142600059509277,16.65730094909668,19.331600189208984,-7.3753662109375,14.290300369262695,16.870100021362305,19.85610008239746,-999.0,-999.0,null,0.867956280708313,14.091300010681152,16.577999114990234,19.090200424194336,5,0,2242.566650390625,2861.243896484375,20180511150625,20180511150625
ZTF18aatczte,1.597000002861023,1.123371958732605,1.312999963760376,0.9235988855361938,495150871415015005,0.9100000262260437,1.393489122390747,0.8999999761581421,-20.6952051,-20.694267,18.41994857788086,4.549603462219238,11.90453052520752,17.20233917236328,21.06208610534668,1.2162985801696777,2,314,1.4216128587722778,t,2458249.6508796,2458249.6508796,2458226.645463,2458249.6508796,2458218.693866,17.74850082397461,17.13789939880371,-0.47203329205513,0.6714493632316589,22.628000259399414,18.22053337097168,27.549100875854492,0,2,1,23,495,8,2,83161391468245688,83161391484645712,83171391435043209,ztf_20180511150625_000314_zr_c04_o_q3_scimrefdiffimg.fits,495150871415,1,Kulkarni,139.1432908,139.1442279,0.1133333370089531,14,314120214,5.87500286102295,2.0,21.823999404907227,-999.0,21.740299224853516,0.9901250004768372,0.8753330111503601,0.8884999752044678,-0.27399998903274536,0.18449999392032623,0.13510000705718994,0.3370000123977661,0.17937175929546356,19.681800842285156,-999.0,19.691499710083008,13.506449699401855,21.00510025024414,-999.0,20.68000030517578,-999.0,-999.0,null,1.0,19.011199951171875,20.920000076293945,19.259199142456055,5,0,3044.950927734375,2905.71875,20180511150625,20180511150625
ZTF18aarybiz,0.8650000095367432,0.6686314940452576,0.6909999847412109,0.534132182598114,493214280615015013,1.4989999532699585,5.962860584259033,0.7720000147819519,-20.691394,-20.6911386,20.036203384399414,2.4275317192077637,6.054075241088867,7.740545749664307,14.749363899230957,1.251809000968933,2,315,1.2936872243881226,t,2458247.7142824,2458247.7142824,2458226.653704,2458247.7142824,2458218.720417,19.962799072265625,18.726699829101562,-0.5110751986503601,0.07340319454669952,20.19099998474121,20.473875045776367,302.4914855957031,0,4,1,18,493,6,5,83171505196960883,83171505191130582,83161505173928719,ztf_20180509214282_000315_zr_c02_o_q3_scimrefdiffimg.fits,493214280615,1,Kulkarni,150.521367,150.5220439,0.1133333370089531,6,315120206,5.13840055465698,2.0,15.414400100708008,14.235899925231934,-999.0,0.5,0.664762020111084,0.5000060200691223,-0.03400000184774399,0.20800000429153442,0.21080000698566437,0.06199999898672104,0.17149560153484344,14.710599899291992,13.709199905395508,20.096099853515625,-0.29851698875427246,-999.0,13.825499534606934,20.502500534057617,-999.0,-999.0,null,0.9508705139160156,14.685799598693848,13.699199676513672,20.031400680541992,13,0,1763.54052734375,2778.008544921875,20180509214282,20180509214282
ZTF18aarybli,0.7879999876022339,0.1475655436515808,0.4869999885559082,0.09119850397109985,493214280315015002,0.7120000123977661,13.180541038513184,0.9829999804496765,-20.6891117,-20.6921226,19.856828689575195,12.72140121459961,15.253523826599121,25.227291107177734,27.80476951599121,1.6180697679519653,2,315,5.340000152587891,t,2458247.7142824,2458247.7142824,2458226.653704,2458247.7142824,2458218.720417,18.981399536132812,19.122499465942383,0.3355574309825897,0.8754294514656067,22.30500030517578,18.645843505859375,159.79629516601562,0,4,1,16,493,5,7,83171537978961880,83171537947182703,83181538008452489,ztf_20180509214282_000315_zr_c01_o_q4_scimrefdiffimg.fits,493214280315,1,Kulkarni,153.8022251,153.8042879,0.1599999964237213,3,315120203,21.2136573791504,0.5155320763587952,17.122100830078125,21.854000091552734,21.671300888061523,0.9921429753303528,0.12544000148773193,0.9873329997062683,-0.19499999284744263,0.09380000084638596,0.23240000009536743,0.32199999690055847,0.04196403920650482,15.867400169372559,20.98550033569336,20.07819938659668,1.1893830299377441,16.24049949645996,21.137500762939453,20.69029998779297,-999.0,-999.0,null,0.8629119396209717,15.711299896240234,20.844600677490234,19.73390007019043,2,0,508.9703063964844,2920.70361328125,20180509214282,20180509214282
ZTF18aarycle,0.8240000009536743,0.18149779736995697,0.5410000085830688,0.11916299909353256,493214281115010009,8.659000396728516,8.59193229675293,1.0,-20.6885753,-20.6886445,20.012985229492188,3.6898117065429688,5.162349224090576,8.79737663269043,9.553009986877441,1.5231053829193115,2,315,4.539999961853027,f,2458247.7142824,2458247.7142824,2458226.653704,2458247.7142824,2458218.720417,19.541000366210938,19.079999923706055,0.00605096435174346,0.4719848930835724,19.110000610351562,19.534948348999023,315.04901123046875,3,4,1,18,493,8,7,83171495595523824,83171495636483862,83171495639723666,ztf_20180509214282_000315_zr_c03_o_q4_scimrefdiffimg.fits,493214281115,1,Kulkarni,149.5610916,149.5599846,0.08666666597127914,11,315120211,11.6929264068604,0.5639611482620239,21.505300521850586,-999.0,12.92300033569336,0.5,0.5,0.9316369891166687,0.2280000001192093,0.13300000131130219,0.18860000371932983,0.11500000208616257,0.07453186810016632,21.398799896240234,12.725600242614746,11.831000328063965,0.11423060297966003,21.406299591064453,-999.0,12.156000137329102,-999.0,-999.0,null,0.8728002905845642,20.77589988708496,12.5733003616333,11.647000312805176,9,0,1442.64697265625,2765.450927734375,20180509214282,20180509214282
ZTF18aatdbap,1.281000018119812,0.2142140418291092,0.9229999780654907,0.15434782207012177,495150870315015008,0.8299999833106995,1.3935909271240234,1.0,-20.6876095,-20.6891562,18.661134719848633,5.529716491699219,13.658337593078613,15.798097610473633,18.271509170532227,1.387865662574768,2,314,5.980000019073486,t,2458249.6508796,2458249.6508796,2458226.645463,2458249.6508796,2458218.693866,18.792800903320312,18.559999465942383,0.2730564475059509,-0.1316647082567215,21.742000579833984,18.519742965698242,97.12779998779297,0,5,1,23,495,9,3,83171468999284605,83171468936740541,83171468906724075,ztf_20180511150625_000314_zr_c01_o_q4_scimrefdiffimg.fits,495150870315,1,Kulkarni,146.8958876,146.8960544,0.1133333370089531,3,314120203,6.98034763336182,0.5004299283027649,20.30069923400879,-999.0,21.82539939880371,0.9983329772949219,0.9974169731140137,0.0,-0.17399999499320984,0.3668999969959259,0.3801000118255615,0.16099999845027924,0.17813712358474731,18.37190055847168,19.657499313354492,21.42930030822754,-0.6734505295753479,19.105199813842773,21.07900047302246,21.45669937133789,-999.0,-999.0,null,0.9742485880851746,18.024799346923828,18.92959976196289,-999.0,8,0,97.12779998779297,2919.138671875,20180511150625,20180511150625
ZTF18aatczqz,0.5770000219345093,0.3969825506210327,0.289000004529953,0.19883526861667633,495150870215010006,1.222000002861023,2.765495538711548,0.656000018119812,-20.6865361,-20.6842305,18.748247146606445,8.398937225341797,11.662314414978027,12.210865020751953,12.793237686157227,1.996539831161499,2,314,1.453464388847351,f,2458249.6508796,2458249.6508796,2458226.645463,2458249.6508796,2458218.693866,18.885900497436523,18.955799102783203,0.2112877368927002,-0.13765251636505127,22.006999969482422,18.674612045288086,227.5330047607422,0,2,1,22,495,6,9,83171458519573351,83171458503136085,83171458512953458,ztf_20180511150625_000314_zr_c01_o_q3_scimrefdiffimg.fits,495150870215,1,Kulkarni,145.853889,145.8533374,0.0833333358168602,2,314120202,5.98076725006104,2.0,-999.0,11.437000274658203,13.227499961853027,0.5,0.5,0.9520419836044312,0.31299999356269836,0.3799999952316284,0.5203999876976013,0.2240000069141388,0.19449158012866974,-999.0,11.104000091552734,13.086000442504883,1.6137590408325195,18.569000244140625,11.182000160217285,13.401000022888184,-999.0,-999.0,null,0.7201910614967346,-999.0,11.09000015258789,12.862000465393066,6,0,489.849609375,2852.967041015625,20180511150625,20180511150625
ZTF18aarybin,1.434000015258789,0.982191801071167,1.2929999828338623,0.8856164216995239,493214280615015014,0.9079999923706055,2.0668997764587402,0.6909999847412109,-20.6822531,-20.6810618,20.036203384399414,9.671070098876953,16.061538696289062,23.991132736206055,25.562480926513672,1.1090487241744995,2,315,1.4600000381469727,t,2458247.7142824,2458247.7142824,2458226.653704,2458247.7142824,2458218.720417,19.779699325561523,19.49049949645996,-0.8049764037132263,0.2565031945705414,22.290000915527344,20.58467674255371,168.34129333496094,0,4,1,18,493,4,2,83171509967409310,83181509944054909,83181509951827242,ztf_20180509214282_000315_zr_c02_o_q3_scimrefdiffimg.fits,493214280615,1,Kulkarni,151.0009082,151.0035231,0.07999999821186066,6,315120206,5.43496894836426,1.7721742391586304,21.119699478149414,19.314800262451172,-999.0,0.005083329975605011,0.9769579768180847,0.5,-0.4399999976158142,0.17219999432563782,0.29269999265670776,0.3009999990463257,0.18490509688854218,19.43280029296875,18.85700035095215,21.71739959716797,1.764997959136963,20.016000747680664,18.970500946044922,21.324199676513672,-999.0,-999.0,null,1.0,19.282400131225586,18.828899383544922,-999.0,14,0,168.34129333496094,2754.001953125,20180509214282,20180509214282
ZTF18aatdayk,3.322000026702881,0.26920583844184875,3.0339999198913574,0.24586710333824158,495150870315015009,0.8130000233650208,2.049318552017212,0.9620000123977661,-20.6816168,-20.6830949,18.661134719848633,6.906393527984619,18.613527297973633,20.008270263671875,23.48686981201172,1.0949242115020752,2,314,12.34000015258789,t,2458249.6508796,2458249.6508796,2458226.645463,2458249.6508796,2458218.693866,17.600900650024414,17.400400161743164,-0.5930395126342773,1.0602352619171143,22.125999450683594,18.193939208984375,94.05619812011719,0,5,1,23,495,5,3,83181469020210942,83181468907713109,83181468929919021,ztf_20180511150625_000314_zr_c01_o_q4_scimrefdiffimg.fits,495150870315,1,Kulkarni,146.8966785,146.8953324,0.09666666388511658,3,314120203,8.24778747558594,0.24250981211662292,22.00979995727539,18.516300201416016,-999.0,0.972582995891571,0.996874988079071,0.038041699677705765,-0.3019999861717224,0.12300000339746475,0.13109999895095825,0.23000000417232513,0.1321754902601242,20.073999404907227,17.54360008239746,21.382200241088867,-1.3902479410171509,20.936500549316406,17.809900283813477,-999.0,-999.0,-999.0,null,0.9973437190055847,19.67020034790039,17.388700485229492,-999.0,9,0,94.05619812011719,2897.8828125,20180511150625,20180511150625
ZTF18aaqpgji,2.328000068664551,0.29656049609184265,1.5980000495910645,0.20356687903404236,490152231415010044,2.5239999294281006,2.9547364711761475,0.7099999785423279,-20.6815165,-20.6814156,19.62308120727539,1.373517394065857,5.854202747344971,9.33888053894043,9.857275009155273,1.456821084022522,2,315,7.849999904632568,f,2458244.6522338,2458244.6522338,2458226.653704,2458244.6522338,2458218.720417,18.92329978942871,18.126699447631836,-0.4620729684829712,0.6997812986373901,18.868999481201172,19.385372161865234,207.37840270996094,0,3,1,19,490,8,4,83181462274704261,83181462247340286,83171462270579280,ztf_20180506152211_000315_zr_c04_o_q3_scimrefdiffimg.fits,490152231415,1,Kulkarni,146.2266375,146.2270361,0.1433333307504654,14,315120214,10.7028608322144,0.3705860674381256,19.97909927368164,26.155000686645508,19.354900360107422,0.08295830339193344,0.9637920260429382,0.8961250185966492,-0.0689999982714653,0.10300000011920929,0.1128000020980835,0.04399999976158142,0.09138640016317368,18.486299514770508,19.50670051574707,18.483999252319336,-0.3089211881160736,18.975500106811523,21.04560089111328,18.74209976196289,-999.0,-999.0,null,0.9673364162445068,18.262699127197266,18.776100158691406,18.376300811767578,44,0,2865.12158203125,2847.02392578125,20180506152211,20180506152211
ZTF18aarybfj,0.5899999737739563,0.2836538553237915,0.4169999957084656,0.20048077404499054,493214281415015005,1.0889999866485596,8.213595390319824,0.9819999933242798,-20.6805734,-20.682954,19.84878158569336,9.813728332519531,9.819583892822266,14.3631010055542,29.50356101989746,1.4148681163787842,2,315,2.0799999237060547,t,2458247.7142824,2458247.7142824,2458226.653704,2458247.7142824,2458218.720417,18.736499786376953,18.574199676513672,0.3636820614337921,1.1122817993164062,20.413999557495117,18.372817993164062,197.88949584960938,0,3,1,19,493,3,9,83181470291810777,83181470312461078,83181470364703915,ztf_20180509214282_000315_zr_c04_o_q3_scimrefdiffimg.fits,493214281415,1,Kulkarni,147.0276584,147.0291512,0.1966666728258133,14,315120214,23.708740234375,1.2345061302185059,21.241600036621094,21.04990005493164,-999.0,0.0,0.0012499999720603228,0.7082499861717224,0.07999999821186066,0.08070000261068344,0.15150000154972076,0.05999999865889549,0.03490017354488373,20.549699783325195,19.470199584960938,21.497600555419922,-0.3518523871898651,20.82550048828125,19.956499099731445,-999.0,-999.0,-999.0,null,0.7130948901176453,20.267200469970703,19.14940071105957,20.87380027770996,5,0,197.88949584960938,2809.598388671875,20180509214282,20180509214282
ZTF18aaqphku,1.371000051498413,0.21059907972812653,0.984000027179718,0.15115207433700562,490152230215010030,2.634999990463257,3.0939197540283203,0.9829999804496765,-20.6793223,-20.6792687,19.72537612915039,5.437083721160889,10.382723808288574,13.491366386413574,17.900222778320312,1.3932926654815674,2,315,6.510000228881836,f,2458244.6522338,2458244.6522338,2458226.653704,2458244.6522338,2458218.720417,19.19569969177246,18.835100173950195,-0.5216151475906372,0.529675304889679,20.652999877929688,19.717315673828125,281.2777099609375,0,3,1,18,490,7,5,83181525346247012,83181525359685171,83181525267786247,ztf_20180506152211_000315_zr_c01_o_q3_scimrefdiffimg.fits,490152230215,1,Kulkarni,152.5319837,152.530351,0.13333334028720856,2,315120202,9.3286600112915,0.4491947591304779,19.90089988708496,13.36400032043457,21.20009994506836,0.5,0.5,0.9885830283164978,0.20100000500679016,0.11869999766349792,0.19059999287128448,0.1379999965429306,0.10775645077228546,-999.0,12.175000190734863,18.84630012512207,-0.7423306703567505,18.924999237060547,12.562000274658203,19.8439998626709,-999.0,-999.0,null,0.9765732288360596,-999.0,11.939000129699707,18.37579917907715,30,0,1657.79296875,2799.222412109375,20180506152211,20180506152211
ZTF18aaosakq,0.6290000081062317,0.4327591359615326,0.45399999618530273,0.3123571574687958,495150870215010007,0.41100001335144043,51.48295974731445,0.996999979019165,-20.6788997,-20.6789217,18.748247146606445,0.26126420497894287,0.33236047625541687,20.883520126342773,20.898508071899414,1.3854625225067139,2,314,1.453464388847351,f,2458249.6508796,2458249.6508796,2458226.645463,2458232.690787,2458218.693866,16.739999771118164,16.80120086669922,0.1339995414018631,2.0082473754882812,13.178999900817871,16.606000900268555,140.7843017578125,0,2,2,22,495,6,8,83181451200445674,83181451150581124,83181451150791483,ztf_20180511150625_000314_zr_c01_o_q3_scimrefdiffimg.fits,495150870215,1,Kulkarni,145.1199562,145.1200311,0.3700000047683716,2,314120202,24.040340423584,2.0,13.645999908447266,-999.0,-999.0,0.9954169988632202,0.5,0.927291989326477,-0.012000000104308128,0.065700002014637,0.08269999921321869,0.013000000268220901,0.046237509697675705,12.982000350952148,21.32670021057129,21.240400314331055,-2.453903913497925,13.116000175476074,21.52090072631836,-999.0,-999.0,-999.0,null,0.778456449508667,12.946000099182129,20.951799392700195,20.843799591064453,7,0,2931.7158203125,2795.228515625,20180511150625,20180511150625
ZTF18aaqphfb,1.3830000162124634,0.20734632015228271,1.1339999437332153,0.17001499235630035,490152230715010042,4.823999881744385,3.480465888977051,0.3089999854564667,-20.6768044,-20.6767481,19.762048721313477,0.7736237645149231,12.228850364685059,13.639219284057617,19.12428092956543,1.2195767164230347,2,315,6.670000076293945,f,2458244.6522338,2458244.6522338,2458226.653704,2458244.6522338,2458218.720417,19.401399612426758,19.45210075378418,-0.6171506643295288,0.36064931750297546,19.714000701904297,20.018550872802734,340.814697265625,0,3,1,18,490,10,0,83181517176878012,83181517253557812,83191517181623480,ztf_20180506152211_000315_zr_c02_o_q4_scimrefdiffimg.fits,490152230715,1,Kulkarni,151.7213025,151.7210761,0.1599999964237213,7,315120207,8.03682708740234,0.4351694881916046,13.637200355529785,13.536800384521484,-999.0,0.8052409887313843,0.9987499713897705,0.0,0.15299999713897705,0.13920000195503235,0.32760000228881836,0.10199999809265137,0.13866791129112244,13.133000373840332,13.258000373840332,20.895599365234375,0.24282029271125793,13.333000183105469,13.392000198364258,20.96269989013672,-999.0,-999.0,null,1.0,12.978899955749512,13.139100074768066,20.677099227905273,42,0,844.5545043945312,2739.685302734375,20180506152211,20180506152211
ZTF18aaqphki,3.2109999656677246,0.1972358673810959,2.0269999504089355,0.12450859695672989,490152230215010031,13.255999565124512,206.9056396484375,0.17499999701976776,-20.6756243,-20.6756584,19.72537612915039,1.8385932445526123,9.45032024383545,11.200152397155762,11.673957824707031,1.5841144323349,2,315,16.280000686645508,f,2458244.6522338,2458244.6522338,2458226.653704,2458244.6522338,2458218.720417,17.49489974975586,16.675899505615234,-0.25350141525268555,2.2304751873016357,17.256000518798828,17.748401641845703,286.9731140136719,5,3,1,18,490,8,6,83191527074420491,83181527040425908,83181527078479512,ztf_20180506152211_000315_zr_c01_o_q3_scimrefdiffimg.fits,490152230215,1,Kulkarni,152.7045811,152.7040286,0.12999999523162842,2,315120202,37.5936393737793,0.17962272465229034,-999.0,18.70989990234375,-999.0,0.5,0.8956959843635559,0.5,0.18000000715255737,0.026900000870227814,0.027000000700354576,0.10400000214576721,0.020856419578194618,-999.0,17.919700622558594,9.841739654541016,-1.6622350215911865,13.580499649047852,18.13559913635254,-999.0,-999.0,-999.0,null,0.7186617851257324,14.915800094604492,17.833099365234375,9.434419631958008,31,0,1083.376220703125,2793.52685546875,20180506152211,20180506152211
ZTF18aaqpixr,2.7009999752044678,0.16001184284687042,1.472000002861023,0.08720379322767258,490152231015010035,7.639999866485596,95.92070007324219,0.023000000044703484,-20.6756003,-20.6755295,19.78722381591797,2.1027729511260986,8.055245399475098,10.35727596282959,10.772071838378906,1.83491849899292,2,315,16.8799991607666,f,2458244.6522338,2458244.6522338,2458226.653704,2458244.6522338,2458218.720417,17.24489974975586,16.57229995727539,-0.35366329550743103,2.542323112487793,16.694000244140625,17.59856414794922,358.85540771484375,5,2,1,19,490,14,3,83181486287898003,83191486238720025,83181486237829445,ztf_20180506152211_000315_zr_c03_o_q3_scimrefdiffimg.fits,490152231015,1,Kulkarni,148.6268435,148.6262128,0.1433333307504654,10,315120210,44.911491394043,0.16254441440105438,-999.0,13.706700325012207,11.272000312805176,0.5,0.5,0.5,-0.0860000029206276,0.021700000390410423,0.02459999918937683,0.0860000029206276,0.017225855961441994,-999.0,13.668700218200684,9.479000091552734,-0.43932369351387024,19.620899200439453,14.189399719238281,10.043000221252441,-999.0,-999.0,null,0.9564034342765808,-999.0,-999.0,9.142000198364258,35,0,1477.173095703125,2721.64453125,20180506152211,20180506152211
